"HolderAddress","Balance","PendingBalanceUpdate"
"0x0424e64b9410880dc2376ef502e265a2d096c61d","1651500","No"
"0x0428184f542b1eea4513a45cea34c868d856d47a","2000","No"
"0x042ab91a7b37bad6c8541ff9e88af852fea98e56","143090.53","No"
"0x042c0b2b3dab7ef3710d77b253e76a620cd240c9","21069.5","No"
"0x0430326987b89493bf1a6a12b3e948b746008459","41834","No"
"0x043794e5ec3e4f021774022ea041a7723a495bbd","976.44","No"
"0x0438ecd4539861347e7a86c961c717171b5a226b","342394.62","No"
"0x043a1709b9a6da5b70992c14ce3fc606b6980963","1839427.29","No"
"0x0452249cbb2578d3091a8468e2378785b7528e95","950000","No"
"0x0453fc839c93815f3d262258cb93f90bb31f7b50","108832.56","No"
"0x04604bbf00714c588702f31422854d1c9a0e130b","2500","No"
"0x046089d9bc8551e78e5d985b78a715c9bb72923b","40000","No"
"0x0464cb6c7d99476ad651f42e18ed6080662465b6","150","No"
"0x04870440f6f288f1d44e0b68156ae6d4f090b924","135940.95","No"
"0x04875d860ce938f4f53ab93d0d3e5a0c42f8e749","50","No"
"0x0497d51edc80c1d324b5936c942f1eb09f401926","4500","No"
"0x04a2942a9df8a281cd65698dc958493f2475cafc","398651.45","No"
"0x04a8f83f2fecfa69cc9296f1096946f3fa591c5e","10000","No"
"0x04b586c310004ecf909277bbdc1e155f82005c36","6500","No"
"0x04c0011b67ab80caceac39e39167f327120a34bb","2752569.03","No"
"0x04c3fe1982276ebd81c5a0dbe3f847249f17c5e3","384404.05","No"
"0x04c8049efeb5cc218ba2f065bf8fee975ff9375e","92109","No"
"0x04d093a0a1ebdc1a22199d466eac428468124a0f","160616.47","No"
"0x04d0d93b353c7fbba8b1ce617daea3911936108f","683629.56","No"
"0x04e4a905fde6469ddf9e80f286a4aa8cc46c33cf","600000","No"
"0x04e5e901a0275da24edc1d3066c2f4645849d288","1000000","No"
"0x04e739ea42426b57644889722183e4e47521ce65","23","No"
"0x04f752a862ff5aafcd2a9ccc81857d75c8930081","2000000.5","No"
"0x04f93b9c7540becb8eddd3ff614e7c52f8406ab1","0.74","No"
"0x050a7dbd87ab7cc8b9d9b5a7fe2b69a0bd653a78","13000","No"
"0x051429dc9dc7351c0af78fcbebd1fd51b80bbe1f","77336.64","No"
"0x051544553e5536aa9fd877e47ec0f957f49138fd","19574.99","No"
"0x0516ab6369816be0a202eb9bd12a325ce91a4ecb","100605.72","No"
"0x0520523d8a4589f5c1d82cf59a85a300449d7840","1","No"
"0x052694538f66d927afce6f181a6d980380de0944","31177.47","No"
"0x052887eb51c9963370cffd016a691419a9447b91","5783457","No"
"0x053d79490547aac944a18515c1f85d546cb5c1e8","17119","No"
"0x054398d45ce247e70a30fbcffe1899b2b598dc28","192701.2","No"
"0x0544e90c07f928e92ea997a7a41f14a777ba1d03","17600","No"
"0x054523cb24d5e67a8c348e42d8239b428129eb32","3128109.73","No"
"0x054bc37f531e26d7fc8e9d7a42f350ae27514381","1005000","No"
"0x055e3fa97651536afd8a2d4f1bbd0ed22d3421fb","5499.77","No"
"0x0568f569f4405e08803d0f0baf7b28cc683a736d","18853.47","No"
"0x056d01a2a42b32975bd36311238d31515611a1d9","3108.35","No"
"0x0570ea51c1806a2ad2ff283c7e73178125dc6768","46452","No"
